Source,Orbit,StartTime,EndTime,StartSeconds,EndSeconds,Duration
WalkerDelta_2,0,2024-01-01 00:00:00,2024-01-01 00:00:15,0.0,15.0,15
WalkerDelta_92,9,2024-01-01 00:00:10,2024-01-01 00:02:45,10.0,165.0,155
WalkerDelta_65,6,2024-01-01 00:00:30,2024-01-01 00:02:00,30.0,120.0,90
WalkerDelta_7,0,2024-01-01 00:01:20,2024-01-01 00:04:10,80.0,250.0,170
WalkerDelta_79,7,2024-01-01 00:05:25,2024-01-01 00:08:45,325.0,525.0,200
WalkerDelta_1,0,2024-01-01 00:07:45,2024-01-01 00:10:20,465.0,620.0,155
WalkerDelta_4,0,2024-01-01 00:08:25,2024-01-01 00:10:10,505.0,610.0,105
WalkerDelta_91,9,2024-01-01 00:10:05,2024-01-01 00:12:45,605.0,765.0,160
WalkerDelta_6,0,2024-01-01 00:11:45,2024-01-01 00:13:45,705.0,825.0,120
WalkerDelta_78,7,2024-01-01 00:15:15,2024-01-01 00:18:55,915.0,1135.0,220
WalkerDelta_10,0,2024-01-01 00:17:40,2024-01-01 00:20:15,1060.0,1215.0,155
WalkerDelta_3,0,2024-01-01 00:18:20,2024-01-01 00:20:15,1100.0,1215.0,115
WalkerDelta_100,9,2024-01-01 00:20:15,2024-01-01 00:22:40,1215.0,1360.0,145
WalkerDelta_77,7,2024-01-01 00:25:05,2024-01-01 00:28:55,1505.0,1735.0,230
WalkerDelta_84,8,2024-01-01 00:25:25,2024-01-01 00:26:20,1525.0,1580.0,55
WalkerDelta_9,0,2024-01-01 00:27:45,2024-01-01 00:30:05,1665.0,1805.0,140
WalkerDelta_2,0,2024-01-01 00:28:25,2024-01-01 00:30:10,1705.0,1810.0,105
WalkerDelta_47,4,2024-01-01 00:28:35,2024-01-01 00:30:50,1715.0,1850.0,135
WalkerDelta_99,9,2024-01-01 00:30:30,2024-01-01 00:32:25,1830.0,1945.0,115
WalkerDelta_61,6,2024-01-01 00:34:30,2024-01-01 00:35:55,2070.0,2155.0,85
WalkerDelta_76,7,2024-01-01 00:35:00,2024-01-01 00:38:55,2100.0,2335.0,235
WalkerDelta_83,8,2024-01-01 00:35:10,2024-01-01 00:36:45,2110.0,2205.0,95
WalkerDelta_46,4,2024-01-01 00:38:05,2024-01-01 00:41:15,2285.0,2475.0,190
WalkerDelta_8,0,2024-01-01 00:38:10,2024-01-01 00:39:35,2290.0,2375.0,85
WalkerDelta_1,0,2024-01-01 00:38:35,2024-01-01 00:39:55,2315.0,2395.0,80
WalkerDelta_70,6,2024-01-01 00:44:15,2024-01-01 00:46:25,2655.0,2785.0,130
WalkerDelta_75,7,2024-01-01 00:45:00,2024-01-01 00:48:45,2700.0,2925.0,225
WalkerDelta_82,8,2024-01-01 00:45:05,2024-01-01 00:47:00,2705.0,2820.0,115
WalkerDelta_47,4,2024-01-01 00:46:10,2024-01-01 00:48:15,2770.0,2895.0,125
WalkerDelta_45,4,2024-01-01 00:48:25,2024-01-01 00:51:05,2905.0,3065.0,160
WalkerDelta_10,0,2024-01-01 00:48:55,2024-01-01 00:49:40,2935.0,2980.0,45
WalkerDelta_69,6,2024-01-01 00:54:05,2024-01-01 00:56:45,3245.0,3405.0,160
WalkerDelta_81,8,2024-01-01 00:55:05,2024-01-01 00:57:00,3305.0,3420.0,115
WalkerDelta_74,7,2024-01-01 00:55:10,2024-01-01 00:58:30,3310.0,3510.0,200
WalkerDelta_46,4,2024-01-01 00:55:35,2024-01-01 00:58:40,3335.0,3520.0,185
WalkerDelta_44,4,2024-01-01 00:59:05,2024-01-01 01:00:15,3545.0,3615.0,70
WalkerDelta_68,6,2024-01-01 01:04:05,2024-01-01 01:06:50,3845.0,4010.0,165
WalkerDelta_90,8,2024-01-01 01:05:15,2024-01-01 01:06:50,3915.0,4010.0,95
WalkerDelta_73,7,2024-01-01 01:05:25,2024-01-01 01:08:05,3925.0,4085.0,160
WalkerDelta_45,4,2024-01-01 01:05:35,2024-01-01 01:08:30,3935.0,4110.0,175
WalkerDelta_23,2,2024-01-01 01:07:20,2024-01-01 01:09:05,4040.0,4145.0,105
WalkerDelta_69,6,2024-01-01 01:13:20,2024-01-01 01:15:00,4400.0,4500.0,100
WalkerDelta_67,6,2024-01-01 01:14:05,2024-01-01 01:16:50,4445.0,4610.0,165
WalkerDelta_19,1,2024-01-01 01:15:25,2024-01-01 01:17:50,4525.0,4670.0,145
WalkerDelta_89,8,2024-01-01 01:15:30,2024-01-01 01:16:40,4530.0,4600.0,70
WalkerDelta_72,7,2024-01-01 01:16:00,2024-01-01 01:17:20,4560.0,4640.0,80
WalkerDelta_44,4,2024-01-01 01:16:10,2024-01-01 01:18:00,4570.0,4680.0,110
WalkerDelta_22,2,2024-01-01 01:16:50,2024-01-01 01:19:10,4610.0,4750.0,140
WalkerDelta_68,6,2024-01-01 01:22:50,2024-01-01 01:25:05,4970.0,5105.0,135
WalkerDelta_66,6,2024-01-01 01:24:15,2024-01-01 01:26:25,5055.0,5185.0,130
WalkerDelta_18,1,2024-01-01 01:24:55,2024-01-01 01:28:10,5095.0,5290.0,195
WalkerDelta_88,8,2024-01-01 01:26:10,2024-01-01 01:26:20,5170.0,5180.0,10
WalkerDelta_21,2,2024-01-01 01:26:40,2024-01-01 01:29:05,5200.0,5345.0,145
WalkerDelta_67,6,2024-01-01 01:32:30,2024-01-01 01:35:00,5550.0,5700.0,150
WalkerDelta_75,7,2024-01-01 01:34:20,2024-01-01 01:35:45,5660.0,5745.0,85
WalkerDelta_17,1,2024-01-01 01:34:40,2024-01-01 01:38:15,5680.0,5895.0,215
WalkerDelta_65,6,2024-01-01 01:34:45,2024-01-01 01:35:40,5685.0,5740.0,55
WalkerDelta_30,2,2024-01-01 01:36:35,2024-01-01 01:38:50,5795.0,5930.0,135
WalkerDelta_66,6,2024-01-01 01:42:20,2024-01-01 01:44:50,6140.0,6290.0,150
WalkerDelta_74,7,2024-01-01 01:43:50,2024-01-01 01:46:05,6230.0,6365.0,135
WalkerDelta_16,1,2024-01-01 01:44:30,2024-01-01 01:48:20,6270.0,6500.0,230
WalkerDelta_29,2,2024-01-01 01:46:40,2024-01-01 01:48:30,6400.0,6510.0,110
WalkerDelta_65,6,2024-01-01 01:52:20,2024-01-01 01:54:25,6740.0,6865.0,125
WalkerDelta_73,7,2024-01-01 01:53:40,2024-01-01 01:56:15,6820.0,6975.0,155
WalkerDelta_15,1,2024-01-01 01:54:25,2024-01-01 01:58:15,6865.0,7095.0,230
WalkerDelta_10,0,2024-01-01 01:54:30,2024-01-01 01:55:10,6870.0,6910.0,40
WalkerDelta_28,2,2024-01-01 01:56:50,2024-01-01 01:57:50,7010.0,7070.0,60
WalkerDelta_72,7,2024-01-01 02:03:35,2024-01-01 02:06:10,7415.0,7570.0,155
WalkerDelta_9,0,2024-01-01 02:04:00,2024-01-01 02:05:50,7440.0,7550.0,110
WalkerDelta_14,1,2024-01-01 02:04:25,2024-01-01 02:08:10,7465.0,7690.0,225
WalkerDelta_86,8,2024-01-01 02:09:50,2024-01-01 02:11:20,7790.0,7880.0,90
WalkerDelta_18,1,2024-01-01 02:12:00,2024-01-01 02:13:20,7920.0,8000.0,80
WalkerDelta_11,1,2024-01-01 02:12:20,2024-01-01 02:13:10,7940.0,7990.0,50
WalkerDelta_71,7,2024-01-01 02:13:40,2024-01-01 02:15:55,8020.0,8155.0,135
WalkerDelta_8,0,2024-01-01 02:13:45,2024-01-01 02:16:05,8025.0,8165.0,140
WalkerDelta_13,1,2024-01-01 02:14:35,2024-01-01 02:18:00,8075.0,8280.0,205
WalkerDelta_85,8,2024-01-01 02:19:15,2024-01-01 02:21:55,8355.0,8515.0,160
WalkerDelta_17,1,2024-01-01 02:21:25,2024-01-01 02:23:45,8485.0,8625.0,140
WalkerDelta_20,1,2024-01-01 02:22:05,2024-01-01 02:23:30,8525.0,8610.0,85
WalkerDelta_7,0,2024-01-01 02:23:35,2024-01-01 02:26:10,8615.0,8770.0,155
WalkerDelta_80,7,2024-01-01 02:24:00,2024-01-01 02:25:25,8640.0,8725.0,85
WalkerDelta_12,1,2024-01-01 02:24:45,2024-01-01 02:27:40,8685.0,8860.0,175
WalkerDelta_84,8,2024-01-01 02:28:55,2024-01-01 02:32:10,8935.0,9130.0,195
WalkerDelta_16,1,2024-01-01 02:31:10,2024-01-01 02:33:50,9070.0,9230.0,160
WalkerDelta_19,1,2024-01-01 02:31:55,2024-01-01 02:33:40,9115.0,9220.0,105
WalkerDelta_6,0,2024-01-01 02:33:35,2024-01-01 02:36:15,9215.0,9375.0,160
WalkerDelta_11,1,2024-01-01 02:35:15,2024-01-01 02:37:15,9315.0,9435.0,120
WalkerDelta_83,8,2024-01-01 02:38:40,2024-01-01 02:42:20,9520.0,9740.0,220
WalkerDelta_15,1,2024-01-01 02:41:10,2024-01-01 02:43:45,9670.0,9825.0,155
WalkerDelta_18,1,2024-01-01 02:41:50,2024-01-01 02:43:40,9710.0,9820.0,110
WalkerDelta_5,0,2024-01-01 02:43:40,2024-01-01 02:46:10,9820.0,9970.0,150
WalkerDelta_82,8,2024-01-01 02:48:30,2024-01-01 02:52:25,10110.0,10345.0,235
WalkerDelta_99,9,2024-01-01 02:48:55,2024-01-01 02:49:45,10135.0,10185.0,50
WalkerDelta_14,1,2024-01-01 02:51:15,2024-01-01 02:53:35,10275.0,10415.0,140
WalkerDelta_17,1,2024-01-01 02:51:50,2024-01-01 02:53:35,10310.0,10415.0,105
WalkerDelta_52,5,2024-01-01 02:52:05,2024-01-01 02:54:15,10325.0,10455.0,130
WalkerDelta_4,0,2024-01-01 02:54:00,2024-01-01 02:55:55,10440.0,10555.0,115
WalkerDelta_76,7,2024-01-01 02:58:00,2024-01-01 02:59:25,10680.0,10765.0,85
WalkerDelta_81,8,2024-01-01 02:58:30,2024-01-01 03:02:20,10710.0,10940.0,230
WalkerDelta_98,9,2024-01-01 02:58:40,2024-01-01 03:00:15,10720.0,10815.0,95
WalkerDelta_13,1,2024-01-01 03:01:35,2024-01-01 03:03:05,10895.0,10985.0,90
WalkerDelta_51,5,2024-01-01 03:01:35,2024-01-01 03:04:45,10895.0,11085.0,190
WalkerDelta_16,1,2024-01-01 03:02:00,2024-01-01 03:03:25,10920.0,11005.0,85
WalkerDelta_75,7,2024-01-01 03:07:45,2024-01-01 03:09:55,11265.0,11395.0,130
WalkerDelta_90,8,2024-01-01 03:08:30,2024-01-01 03:12:15,11310.0,11535.0,225
WalkerDelta_97,9,2024-01-01 03:08:30,2024-01-01 03:10:25,11310.0,11425.0,115
WalkerDelta_52,5,2024-01-01 03:09:40,2024-01-01 03:11:40,11380.0,11500.0,120
WalkerDelta_60,5,2024-01-01 03:11:50,2024-01-01 03:14:35,11510.0,11675.0,165
WalkerDelta_15,1,2024-01-01 03:12:25,2024-01-01 03:13:05,11545.0,11585.0,40
WalkerDelta_74,7,2024-01-01 03:17:35,2024-01-01 03:20:10,11855.0,12010.0,155
WalkerDelta_89,8,2024-01-01 03:18:35,2024-01-01 03:22:00,11915.0,12120.0,205
WalkerDelta_96,9,2024-01-01 03:18:35,2024-01-01 03:20:25,11915.0,12025.0,110
WalkerDelta_51,5,2024-01-01 03:19:00,2024-01-01 03:22:10,11940.0,12130.0,190
WalkerDelta_59,5,2024-01-01 03:22:30,2024-01-01 03:23:45,12150.0,12225.0,75
WalkerDelta_73,7,2024-01-01 03:27:30,2024-01-01 03:30:20,12450.0,12620.0,170
WalkerDelta_95,9,2024-01-01 03:28:40,2024-01-01 03:30:20,12520.0,12620.0,100
WalkerDelta_88,8,2024-01-01 03:28:50,2024-01-01 03:31:30,12530.0,12690.0,160
WalkerDelta_60,5,2024-01-01 03:29:05,2024-01-01 03:32:00,12545.0,12720.0,175
WalkerDelta_38,3,2024-01-01 03:30:55,2024-01-01 03:32:35,12655.0,12755.0,100
WalkerDelta_74,7,2024-01-01 03:36:45,2024-01-01 03:38:25,13005.0,13105.0,100
WalkerDelta_72,7,2024-01-01 03:37:30,2024-01-01 03:40:15,13050.0,13215.0,165
WalkerDelta_24,2,2024-01-01 03:38:55,2024-01-01 03:41:15,13135.0,13275.0,140
WalkerDelta_94,9,2024-01-01 03:39:00,2024-01-01 03:40:05,13140.0,13205.0,65
WalkerDelta_87,8,2024-01-01 03:39:25,2024-01-01 03:40:45,13165.0,13245.0,80
WalkerDelta_59,5,2024-01-01 03:39:35,2024-01-01 03:41:25,13175.0,13285.0,110
WalkerDelta_37,3,2024-01-01 03:40:20,2024-01-01 03:42:35,13220.0,13355.0,135
WalkerDelta_73,7,2024-01-01 03:46:15,2024-01-01 03:48:30,13575.0,13710.0,135
WalkerDelta_71,7,2024-01-01 03:47:40,2024-01-01 03:49:55,13660.0,13795.0,135
WalkerDelta_23,2,2024-01-01 03:48:25,2024-01-01 03:51:35,13705.0,13895.0,190
WalkerDelta_93,9,2024-01-01 03:49:35,2024-01-01 03:49:50,13775.0,13790.0,15
WalkerDelta_36,3,2024-01-01 03:50:10,2024-01-01 03:52:35,13810.0,13955.0,145
WalkerDelta_72,7,2024-01-01 03:56:00,2024-01-01 03:58:25,14160.0,14305.0,145
WalkerDelta_90,8,2024-01-01 03:57:45,2024-01-01 03:59:10,14265.0,14350.0,85
WalkerDelta_22,2,2024-01-01 03:58:10,2024-01-01 04:01:45,14290.0,14505.0,215
WalkerDelta_80,7,2024-01-01 03:58:10,2024-01-01 03:59:10,14290.0,14350.0,60
WalkerDelta_35,3,2024-01-01 04:00:05,2024-01-01 04:02:20,14405.0,14540.0,135
WalkerDelta_71,7,2024-01-01 04:05:50,2024-01-01 04:08:15,14750.0,14895.0,145
WalkerDelta_89,8,2024-01-01 04:07:20,2024-01-01 04:09:35,14840.0,14975.0,135
WalkerDelta_21,2,2024-01-01 04:07:55,2024-01-01 04:11:50,14875.0,15110.0,235
WalkerDelta_34,3,2024-01-01 04:10:05,2024-01-01 04:12:00,15005.0,15120.0,115
WalkerDelta_80,7,2024-01-01 04:15:45,2024-01-01 04:17:55,15345.0,15475.0,130
WalkerDelta_88,8,2024-01-01 04:17:05,2024-01-01 04:19:40,15425.0,15580.0,155
WalkerDelta_30,2,2024-01-01 04:17:55,2024-01-01 04:21:45,15475.0,15705.0,230
WalkerDelta_15,1,2024-01-01 04:18:00,2024-01-01 04:18:35,15480.0,15515.0,35
WalkerDelta_33,3,2024-01-01 04:20:20,2024-01-01 04:21:20,15620.0,15680.0,60
WalkerDelta_87,8,2024-01-01 04:27:00,2024-01-01 04:29:35,16020.0,16175.0,155
WalkerDelta_14,1,2024-01-01 04:27:30,2024-01-01 04:29:15,16050.0,16155.0,105
WalkerDelta_29,2,2024-01-01 04:27:55,2024-01-01 04:31:40,16075.0,16300.0,225
WalkerDelta_91,9,2024-01-01 04:33:15,2024-01-01 04:34:50,16395.0,16490.0,95
WalkerDelta_23,2,2024-01-01 04:35:30,2024-01-01 04:36:50,16530.0,16610.0,80
WalkerDelta_26,2,2024-01-01 04:35:50,2024-01-01 04:36:40,16550.0,16600.0,50
WalkerDelta_86,8,2024-01-01 04:37:05,2024-01-01 04:39:25,16625.0,16765.0,140
WalkerDelta_13,1,2024-01-01 04:37:15,2024-01-01 04:39:35,16635.0,16775.0,140
WalkerDelta_28,2,2024-01-01 04:38:00,2024-01-01 04:41:30,16680.0,16890.0,210
WalkerDelta_100,9,2024-01-01 04:42:40,2024-01-01 04:45:20,16960.0,17120.0,160
WalkerDelta_22,2,2024-01-01 04:44:55,2024-01-01 04:47:10,17095.0,17230.0,135
WalkerDelta_25,2,2024-01-01 04:45:30,2024-01-01 04:46:55,17130.0,17215.0,85
WalkerDelta_12,1,2024-01-01 04:47:05,2024-01-01 04:49:40,17225.0,17380.0,155
WalkerDelta_85,8,2024-01-01 04:47:25,2024-01-01 04:48:55,17245.0,17335.0,90
WalkerDelta_27,2,2024-01-01 04:48:15,2024-01-01 04:51:10,17295.0,17470.0,175
WalkerDelta_99,9,2024-01-01 04:52:20,2024-01-01 04:55:40,17540.0,17740.0,200
WalkerDelta_21,2,2024-01-01 04:54:40,2024-01-01 04:57:20,17680.0,17840.0,160
WalkerDelta_24,2,2024-01-01 04:55:20,2024-01-01 04:57:10,17720.0,17830.0,110
WalkerDelta_11,1,2024-01-01 04:57:00,2024-01-01 04:59:40,17820.0,17980.0,160
WalkerDelta_26,2,2024-01-01 04:58:40,2024-01-01 05:00:45,17920.0,18045.0,125
WalkerDelta_98,9,2024-01-01 05:02:05,2024-01-01 05:05:50,18125.0,18350.0,225
WalkerDelta_30,2,2024-01-01 05:04:35,2024-01-01 05:07:15,18275.0,18435.0,160
WalkerDelta_23,2,2024-01-01 05:05:20,2024-01-01 05:07:10,18320.0,18430.0,110
WalkerDelta_20,1,2024-01-01 05:07:10,2024-01-01 05:09:40,18430.0,18580.0,150
WalkerDelta_97,9,2024-01-01 05:12:00,2024-01-01 05:15:50,18720.0,18950.0,230
WalkerDelta_4,0,2024-01-01 05:12:20,2024-01-01 05:13:10,18740.0,18790.0,50
WalkerDelta_29,2,2024-01-01 05:14:45,2024-01-01 05:17:05,18885.0,19025.0,140
WalkerDelta_22,2,2024-01-01 05:15:20,2024-01-01 05:17:05,18920.0,19025.0,105
WalkerDelta_67,6,2024-01-01 05:15:35,2024-01-01 05:17:40,18935.0,19060.0,125
WalkerDelta_19,1,2024-01-01 05:17:25,2024-01-01 05:19:25,19045.0,19165.0,120
WalkerDelta_81,8,2024-01-01 05:21:25,2024-01-01 05:22:50,19285.0,19370.0,85
WalkerDelta_96,9,2024-01-01 05:21:55,2024-01-01 05:25:50,19315.0,19550.0,235
WalkerDelta_3,0,2024-01-01 05:22:05,2024-01-01 05:23:40,19325.0,19420.0,95
WalkerDelta_66,6,2024-01-01 05:25:00,2024-01-01 05:28:10,19500.0,19690.0,190
WalkerDelta_28,2,2024-01-01 05:25:05,2024-01-01 05:26:35,19505.0,19595.0,90
WalkerDelta_21,2,2024-01-01 05:25:30,2024-01-01 05:26:55,19530.0,19615.0,85
WalkerDelta_90,8,2024-01-01 05:31:10,2024-01-01 05:33:20,19870.0,20000.0,130
WalkerDelta_95,9,2024-01-01 05:31:55,2024-01-01 05:35:40,19915.0,20140.0,225
WalkerDelta_2,0,2024-01-01 05:32:00,2024-01-01 05:33:55,19920.0,20035.0,115
WalkerDelta_67,6,2024-01-01 05:33:05,2024-01-01 05:35:10,19985.0,20110.0,125
WalkerDelta_65,6,2024-01-01 05:35:15,2024-01-01 05:38:05,20115.0,20285.0,170
WalkerDelta_30,2,2024-01-01 05:35:55,2024-01-01 05:36:35,20155.0,20195.0,40
WalkerDelta_89,8,2024-01-01 05:41:00,2024-01-01 05:43:35,20460.0,20615.0,155
WalkerDelta_1,0,2024-01-01 05:42:00,2024-01-01 05:43:55,20520.0,20635.0,115
WalkerDelta_94,9,2024-01-01 05:42:05,2024-01-01 05:45:25,20525.0,20725.0,200
WalkerDelta_66,6,2024-01-01 05:42:30,2024-01-01 05:45:40,20550.0,20740.0,190
WalkerDelta_64,6,2024-01-01 05:45:55,2024-01-01 05:47:15,20755.0,20835.0,80
WalkerDelta_88,8,2024-01-01 05:50:55,2024-01-01 05:53:45,21055.0,21225.0,170
WalkerDelta_10,0,2024-01-01 05:52:10,2024-01-01 05:53:45,21130.0,21225.0,95
WalkerDelta_93,9,2024-01-01 05:52:20,2024-01-01 05:55:00,21140.0,21300.0,160
WalkerDelta_65,6,2024-01-01 05:52:35,2024-01-01 05:55:30,21155.0,21330.0,175
WalkerDelta_43,4,2024-01-01 05:54:25,2024-01-01 05:56:05,21265.0,21365.0,100
WalkerDelta_89,8,2024-01-01 06:00:15,2024-01-01 06:01:55,21615.0,21715.0,100
WalkerDelta_87,8,2024-01-01 06:01:00,2024-01-01 06:03:45,21660.0,21825.0,165
WalkerDelta_9,0,2024-01-01 06:02:25,2024-01-01 06:03:35,21745.0,21815.0,70
WalkerDelta_39,3,2024-01-01 06:02:30,2024-01-01 06:04:45,21750.0,21885.0,135
WalkerDelta_92,9,2024-01-01 06:02:55,2024-01-01 06:04:10,21775.0,21850.0,75
WalkerDelta_64,6,2024-01-01 06:03:05,2024-01-01 06:04:55,21785.0,21895.0,110
WalkerDelta_42,4,2024-01-01 06:03:50,2024-01-01 06:06:05,21830.0,21965.0,135
WalkerDelta_88,8,2024-01-01 06:09:45,2024-01-01 06:12:00,22185.0,22320.0,135
WalkerDelta_86,8,2024-01-01 06:11:10,2024-01-01 06:13:20,22270.0,22400.0,130
WalkerDelta_38,3,2024-01-01 06:11:55,2024-01-01 06:15:05,22315.0,22505.0,190
WalkerDelta_8,0,2024-01-01 06:13:00,2024-01-01 06:13:20,22380.0,22400.0,20
WalkerDelta_41,4,2024-01-01 06:13:35,2024-01-01 06:16:00,22415.0,22560.0,145
WalkerDelta_87,8,2024-01-01 06:19:25,2024-01-01 06:21:55,22765.0,22915.0,150
WalkerDelta_95,9,2024-01-01 06:21:10,2024-01-01 06:22:40,22870.0,22960.0,90
WalkerDelta_85,8,2024-01-01 06:21:35,2024-01-01 06:22:35,22895.0,22955.0,60
WalkerDelta_37,3,2024-01-01 06:21:40,2024-01-01 06:25:15,22900.0,23115.0,215
WalkerDelta_50,4,2024-01-01 06:23:30,2024-01-01 06:25:50,23010.0,23150.0,140
WalkerDelta_86,8,2024-01-01 06:29:15,2024-01-01 06:31:45,23355.0,23505.0,150
WalkerDelta_94,9,2024-01-01 06:30:45,2024-01-01 06:33:00,23445.0,23580.0,135
WalkerDelta_36,3,2024-01-01 06:31:25,2024-01-01 06:35:15,23485.0,23715.0,230
WalkerDelta_49,4,2024-01-01 06:33:35,2024-01-01 06:35:30,23615.0,23730.0,115
WalkerDelta_85,8,2024-01-01 06:39:15,2024-01-01 06:41:20,23955.0,24080.0,125
WalkerDelta_93,9,2024-01-01 06:40:30,2024-01-01 06:43:05,24030.0,24185.0,155
WalkerDelta_35,3,2024-01-01 06:41:20,2024-01-01 06:45:15,24080.0,24315.0,235
WalkerDelta_30,2,2024-01-01 06:41:30,2024-01-01 06:42:00,24090.0,24120.0,30
WalkerDelta_48,4,2024-01-01 06:43:45,2024-01-01 06:44:55,24225.0,24295.0,70
WalkerDelta_92,9,2024-01-01 06:50:30,2024-01-01 06:53:05,24630.0,24785.0,155
WalkerDelta_29,2,2024-01-01 06:51:00,2024-01-01 06:52:45,24660.0,24765.0,105
WalkerDelta_34,3,2024-01-01 06:51:25,2024-01-01 06:55:10,24685.0,24910.0,225
WalkerDelta_6,0,2024-01-01 06:56:40,2024-01-01 06:58:15,25000.0,25095.0,95
WalkerDelta_38,3,2024-01-01 06:59:00,2024-01-01 07:00:15,25140.0,25215.0,75
WalkerDelta_31,3,2024-01-01 06:59:20,2024-01-01 07:00:05,25160.0,25205.0,45
WalkerDelta_91,9,2024-01-01 07:00:35,2024-01-01 07:02:50,25235.0,25370.0,135
WalkerDelta_28,2,2024-01-01 07:00:45,2024-01-01 07:03:00,25245.0,25380.0,135
WalkerDelta_33,3,2024-01-01 07:01:30,2024-01-01 07:05:00,25290.0,25500.0,210
WalkerDelta_5,0,2024-01-01 07:06:05,2024-01-01 07:08:50,25565.0,25730.0,165
WalkerDelta_37,3,2024-01-01 07:08:25,2024-01-01 07:10:40,25705.0,25840.0,135
WalkerDelta_40,3,2024-01-01 07:09:00,2024-01-01 07:10:25,25740.0,25825.0,85
WalkerDelta_27,2,2024-01-01 07:10:35,2024-01-01 07:13:10,25835.0,25990.0,155
WalkerDelta_100,9,2024-01-01 07:10:55,2024-01-01 07:12:20,25855.0,25940.0,85
WalkerDelta_32,3,2024-01-01 07:11:45,2024-01-01 07:14:40,25905.0,26080.0,175
WalkerDelta_4,0,2024-01-01 07:15:50,2024-01-01 07:19:05,26150.0,26345.0,195
WalkerDelta_36,3,2024-01-01 07:18:10,2024-01-01 07:20:45,26290.0,26445.0,155
WalkerDelta_39,3,2024-01-01 07:18:50,2024-01-01 07:20:35,26330.0,26435.0,105
WalkerDelta_26,2,2024-01-01 07:20:30,2024-01-01 07:23:10,26430.0,26590.0,160
WalkerDelta_31,3,2024-01-01 07:22:10,2024-01-01 07:24:15,26530.0,26655.0,125
WalkerDelta_3,0,2024-01-01 07:25:35,2024-01-01 07:29:15,26735.0,26955.0,220
WalkerDelta_35,3,2024-01-01 07:28:05,2024-01-01 07:30:45,26885.0,27045.0,160
WalkerDelta_38,3,2024-01-01 07:28:45,2024-01-01 07:30:40,26925.0,27040.0,115
WalkerDelta_25,2,2024-01-01 07:30:35,2024-01-01 07:33:10,27035.0,27190.0,155
WalkerDelta_2,0,2024-01-01 07:35:25,2024-01-01 07:39:20,27325.0,27560.0,235
WalkerDelta_19,1,2024-01-01 07:35:50,2024-01-01 07:36:40,27350.0,27400.0,50
WalkerDelta_34,3,2024-01-01 07:38:10,2024-01-01 07:40:35,27490.0,27635.0,145
WalkerDelta_37,3,2024-01-01 07:38:50,2024-01-01 07:40:35,27530.0,27635.0,105
WalkerDelta_72,7,2024-01-01 07:39:00,2024-01-01 07:41:10,27540.0,27670.0,130
WalkerDelta_24,2,2024-01-01 07:40:55,2024-01-01 07:43:00,27655.0,27780.0,125
WalkerDelta_96,9,2024-01-01 07:44:55,2024-01-01 07:46:20,27895.0,27980.0,85
WalkerDelta_1,0,2024-01-01 07:45:25,2024-01-01 07:49:15,27925.0,28155.0,230
WalkerDelta_18,1,2024-01-01 07:45:35,2024-01-01 07:47:10,27935.0,28030.0,95
WalkerDelta_33,3,2024-01-01 07:48:30,2024-01-01 07:50:10,28110.0,28210.0,100
WalkerDelta_71,7,2024-01-01 07:48:30,2024-01-01 07:51:35,28110.0,28295.0,185
WalkerDelta_36,3,2024-01-01 07:49:00,2024-01-01 07:50:25,28140.0,28225.0,85
WalkerDelta_23,2,2024-01-01 07:51:45,2024-01-01 07:52:00,28305.0,28320.0,15
WalkerDelta_95,9,2024-01-01 07:54:40,2024-01-01 07:56:50,28480.0,28610.0,130
WalkerDelta_10,0,2024-01-01 07:55:25,2024-01-01 07:59:10,28525.0,28750.0,225
WalkerDelta_17,1,2024-01-01 07:55:30,2024-01-01 07:57:20,28530.0,28640.0,110
WalkerDelta_72,7,2024-01-01 07:56:35,2024-01-01 07:58:40,28595.0,28720.0,125
WalkerDelta_80,7,2024-01-01 07:58:45,2024-01-01 08:01:30,28725.0,28890.0,165
WalkerDelta_35,3,2024-01-01 07:59:20,2024-01-01 08:00:05,28760.0,28805.0,45
WalkerDelta_94,9,2024-01-01 08:04:30,2024-01-01 08:07:05,29070.0,29225.0,155
WalkerDelta_9,0,2024-01-01 08:05:30,2024-01-01 08:08:50,29130.0,29330.0,200
WalkerDelta_16,1,2024-01-01 08:05:30,2024-01-01 08:07:20,29130.0,29240.0,110
WalkerDelta_71,7,2024-01-01 08:05:55,2024-01-01 08:09:05,29155.0,29345.0,190
WalkerDelta_79,7,2024-01-01 08:09:20,2024-01-01 08:10:45,29360.0,29445.0,85
WalkerDelta_93,9,2024-01-01 08:14:25,2024-01-01 08:17:15,29665.0,29835.0,170
WalkerDelta_15,1,2024-01-01 08:15:35,2024-01-01 08:17:15,29735.0,29835.0,100
WalkerDelta_8,0,2024-01-01 08:15:45,2024-01-01 08:18:25,29745.0,29905.0,160
WalkerDelta_80,7,2024-01-01 08:16:00,2024-01-01 08:18:55,29760.0,29935.0,175
WalkerDelta_58,5,2024-01-01 08:17:55,2024-01-01 08:19:30,29875.0,29970.0,95
WalkerDelta_94,9,2024-01-01 08:23:40,2024-01-01 08:25:20,30220.0,30320.0,100
WalkerDelta_92,9,2024-01-01 08:24:25,2024-01-01 08:27:10,30265.0,30430.0,165
WalkerDelta_14,1,2024-01-01 08:25:55,2024-01-01 08:27:05,30355.0,30425.0,70
